username,user id,access hash,name,group,group id
Harp_81,509969453,9214372795522275714,Hardip Gayadi,NIFTY-STOCK TALKS,1069447910
,298346656,7802012921599595771,Harsh,NIFTY-STOCK TALKS,1069447910
,301591974,-8837658195158846689,Harish Ramakrishnan,NIFTY-STOCK TALKS,1069447910
,515246927,-5652603034646752388,Harshit Padh,NIFTY-STOCK TALKS,1069447910
,474914090,4608719516076914542,Radhika Hariharan,NIFTY-STOCK TALKS,1069447910
,301285993,-1963283034372395367,Hiren Joshi,NIFTY-STOCK TALKS,1069447910
hrushikeshathare,466327070,7303284952702384199,Hrushikesh Athare,NIFTY-STOCK TALKS,1069447910
,168094344,-2196436273030335692,Hiren,NIFTY-STOCK TALKS,1069447910
,288521056,-3001285995122039956,Harish Nl,NIFTY-STOCK TALKS,1069447910
,483223722,7365464463997354496,Himanshu,NIFTY-STOCK TALKS,1069447910
,509884400,3560408373289568669,Harry,NIFTY-STOCK TALKS,1069447910
,495928620,5979553450422206302,Hardik Bihani,NIFTY-STOCK TALKS,1069447910
,362333464,7058592507052938285,Harshad Joshi,NIFTY-STOCK TALKS,1069447910
,230452906,6719086101289009508,Hemanshu Desai,NIFTY-STOCK TALKS,1069447910
Syedahm,186032726,3194952744818568603,Syed Hussain,NIFTY-STOCK TALKS,1069447910
,431006660,7257086399550231867,Harshit Doshi,NIFTY-STOCK TALKS,1069447910
,368393475,1872796026993681607,Hiren Monpara,NIFTY-STOCK TALKS,1069447910
Harsh_0325,187516049,758584153815477548,Harsh Dedhia,NIFTY-STOCK TALKS,1069447910
,419025482,140805802133971133,Hardik Suthar,NIFTY-STOCK TALKS,1069447910
,461847781,2842732953533726401,Hasnain Sunasara,NIFTY-STOCK TALKS,1069447910
,75662836,643857425713806809,HEMANT,NIFTY-STOCK TALKS,1069447910
,426945362,-7184486114868755153,Hitendrakumar Patel,NIFTY-STOCK TALKS,1069447910
,444735143,1883480463891472584,Himanshu,NIFTY-STOCK TALKS,1069447910
,218706130,9164907331986770500,K H,NIFTY-STOCK TALKS,1069447910
,477865030,-3389845019740123992,himanshu,NIFTY-STOCK TALKS,1069447910
,426232691,-3168849070489971813,Hitesh,NIFTY-STOCK TALKS,1069447910
,266210273,-35376388792708241,HR,NIFTY-STOCK TALKS,1069447910
hirdesh1,207396016,-8829865908236415138,hirdesh agarwal,NIFTY-STOCK TALKS,1069447910
Harishsss,160157942,3751910939961720698,Harish S,NIFTY-STOCK TALKS,1069447910
HA_2050,295024570,7840220113592483427,Himanshu,NIFTY-STOCK TALKS,1069447910
,398296111,9216997266023540204,Harish,NIFTY-STOCK TALKS,1069447910
,346776269,-7336559276258915706,Honey Agarwal,NIFTY-STOCK TALKS,1069447910
HBPATEL,299450265,2329791449892291187,H P,NIFTY-STOCK TALKS,1069447910
,349895489,-8477038468353794368,Jitendra Hirpara HDFC,NIFTY-STOCK TALKS,1069447910
MaxFac_HP,31227315,3890460282593351578,MaxFac HP,NIFTY-STOCK TALKS,1069447910
,284545003,-6806785802324055867,Manoj Hirway,NIFTY-STOCK TALKS,1069447910
Hello1amit,63916048,-4403851789331566177,Amit sharma,NIFTY-STOCK TALKS,1069447910
,352050413,7148137639530556928,Hemant Tripathi,NIFTY-STOCK TALKS,1069447910
Rsp122,396608417,-2530650403891710936,HK,NIFTY-STOCK TALKS,1069447910
CTSHAH,6822001,-4504517392662843081,©HINTAN $HAH,NIFTY-STOCK TALKS,1069447910
Bhatth,335448533,2779750720240998200,HB Bhatt,NIFTY-STOCK TALKS,1069447910
,333291698,1721566798244338463,hemanth kumar v,NIFTY-STOCK TALKS,1069447910
,316822965,-2040092099377718126,Hinesh,NIFTY-STOCK TALKS,1069447910
hi2vks,126656414,1947569249116402284,V K S,NIFTY-STOCK TALKS,1069447910
,32478558,8362752367220100917,Vishwanath Halemani,NIFTY-STOCK TALKS,1069447910
,334138811,-4933195215538791987,Kingdom334 H,NIFTY-STOCK TALKS,1069447910
,305772568,5026262077587073539,Harsh Mane,NIFTY-STOCK TALKS,1069447910
,339694631,-3004411006692236292,Nitin Hirlekar,NIFTY-STOCK TALKS,1069447910
Hiten14,310794958,119056469613697037,Hiten Parekh,NIFTY-STOCK TALKS,1069447910
hellb0y20,216267963,8211240110695254333,Prasanna R,NIFTY-STOCK TALKS,1069447910
hrdksni,238540066,6075851460266881396,Hardik,NIFTY-STOCK TALKS,1069447910
GURUDEV7,250185767,989952718972677851,HM7.,NIFTY-STOCK TALKS,1069447910
harshrush,277962447,-4585926313147596914,Maverick Maven,NIFTY-STOCK TALKS,1069447910
Parameshahd,44014182,-3248688841124274905,Paramesha HD,NIFTY-STOCK TALKS,1069447910
,329380473,-2084330053354506584,arathi hegde,NIFTY-STOCK TALKS,1069447910
,299396602,2786924046857741338,Haresh Vispute,NIFTY-STOCK TALKS,1069447910
HitenMehta,25224736,3229822329156681680,Hiten Mehta,NIFTY-STOCK TALKS,1069447910
,276413513,-1683661882511421274,Najmul Hasan,NIFTY-STOCK TALKS,1069447910
THareesh,251295969,-4963150726969401454,Hareesh,NIFTY-STOCK TALKS,1069447910
,235328043,3348616731428601069,Himanshu,NIFTY-STOCK TALKS,1069447910
hasannurfaozi,219247708,-3138820456244142033,Hasan Nurfaozi,NIFTY-STOCK TALKS,1069447910
hemanth91,201419152,-5407296342188040503,Hemanth Kumar Jain,NIFTY-STOCK TALKS,1069447910
HARSHALGOYAL,278420161,-1519465711181396524,HARSHAL GOYAL,NIFTY-STOCK TALKS,1069447910
hello2jk,38972077,7400623465790558744,Jayakumar Aruldoss,NIFTY-STOCK TALKS,1069447910
,258043470,-689716608089676706,Hckxr @££¥,NIFTY-STOCK TALKS,1069447910
,4880923,4021059237583179130,Hiren Gandhi,NIFTY-STOCK TALKS,1069447910
Hemantjjain,225758218,6653991808082468363,H K,NIFTY-STOCK TALKS,1069447910
Hiteshji,43980605,2392812827443680604,Hitesh,NIFTY-STOCK TALKS,1069447910
,128823220,-3288823226584199697,Hemal Sutaria,NIFTY-STOCK TALKS,1069447910
,251839189,-6498820254125142620,Harsh Sheth,NIFTY-STOCK TALKS,1069447910
HemanshuM,244108449,287246873177293115,Hemanshu Shukla,NIFTY-STOCK TALKS,1069447910
har5ha,4135441,-5230967580020533668,H@₹$h@,NIFTY-STOCK TALKS,1069447910
,708249871,8682332798038928657,Sanket Gupta,NIFTY-STOCK TALKS,1069447910
gainsafe5,387204018,-5495256459431444210,A S GUPTHA,NIFTY-STOCK TALKS,1069447910
,699375469,6511621311725255100,Gaviraj,NIFTY-STOCK TALKS,1069447910
,741289562,-6919052415161923056,Parshuram Ghanwat,NIFTY-STOCK TALKS,1069447910
,504442734,8820945881977795106,akshay gathani,NIFTY-STOCK TALKS,1069447910
,658837051,5930011708259024908,J.G.REDDY,NIFTY-STOCK TALKS,1069447910
,653390909,8583189200301265970,Ganesh Jadhav,NIFTY-STOCK TALKS,1069447910
,111710454,-6154141654735620919,Krishna Gupta,NIFTY-STOCK TALKS,1069447910
rejithgeorge,755542032,1387891738956911173,Rejith George,NIFTY-STOCK TALKS,1069447910
,725058563,2861559268901293374,Gautam,NIFTY-STOCK TALKS,1069447910
,791941447,5736029885133366636,Gandi Sai Aravind,NIFTY-STOCK TALKS,1069447910
,637564259,494788517223745395,Girish Patil,NIFTY-STOCK TALKS,1069447910
,668455053,1717817154988077953,Prathamesh Gore,NIFTY-STOCK TALKS,1069447910
,627322611,-3285105566133430360,Ghanshyam Bhavsar,NIFTY-STOCK TALKS,1069447910
,544441079,-4970765013433867068,Anil Ghankute,NIFTY-STOCK TALKS,1069447910
,559207683,-3867125319134713242,Shrikant Gadakh,NIFTY-STOCK TALKS,1069447910
,580282730,9024063795760236920,Gourav,NIFTY-STOCK TALKS,1069447910
,341677394,-2410635373407104796,Gaurav,NIFTY-STOCK TALKS,1069447910
Pg1713,443321020,3843409842945336414,Purvin G,NIFTY-STOCK TALKS,1069447910
,721012096,2715048255401891661,Gopuraj,NIFTY-STOCK TALKS,1069447910
,510962857,3943921974217160449,Abhijit Gunjal,NIFTY-STOCK TALKS,1069447910
Gsmdev,623865971,4067147635089367459,ritesh bansal,NIFTY-STOCK TALKS,1069447910
,587972506,5708018217559539745,Gladlin Manoah,NIFTY-STOCK TALKS,1069447910
,604681250,-3324726970992267587,Gaurav Khairnar,NIFTY-STOCK TALKS,1069447910
,673919070,-1801426607728082605,ks gaurav,NIFTY-STOCK TALKS,1069447910
,504549545,-6253266294157708481,gajendra rajput,NIFTY-STOCK TALKS,1069447910
,789003595,2627040934851533730,Sunil Gupta,NIFTY-STOCK TALKS,1069447910
,505238145,-2310997309283616065,K Gupta,NIFTY-STOCK TALKS,1069447910
GENIUS951,339790314,-6515555389222802120,Genius,NIFTY-STOCK TALKS,1069447910
,669011825,-6175644061436588071,Gaurav Kirodiwal,NIFTY-STOCK TALKS,1069447910
,390624624,8527198538716574243,Ankur Gupta,NIFTY-STOCK TALKS,1069447910
,666151999,-8002196697648086641,Good,NIFTY-STOCK TALKS,1069447910
,706529250,2131577641198330055,Guruprasad,NIFTY-STOCK TALKS,1069447910
,607567610,-6669441107286006697,g k,NIFTY-STOCK TALKS,1069447910
,431089753,-1973562564158980524,G,NIFTY-STOCK TALKS,1069447910
,516608839,-2401911490540541170,Praveen Gurwani,NIFTY-STOCK TALKS,1069447910
,663189063,5031306221596739421,Mann Gill,NIFTY-STOCK TALKS,1069447910
Gurria7,543109960,3019530116166874965,𝔾𝕦𝕣𝕣𝕚𝕒,NIFTY-STOCK TALKS,1069447910
,367686941,3424880642333205059,susheel Ghintala,NIFTY-STOCK TALKS,1069447910
gaurameh,546844068,2203146209499999095,Gaurav Mehta,NIFTY-STOCK TALKS,1069447910
dilipvgokhale,579018974,-7743211553124510487,Dilip Gokhale,NIFTY-STOCK TALKS,1069447910
gokulkrishnan2011,387751186,2597368933346309579,gokul Krishnan,NIFTY-STOCK TALKS,1069447910
Gsd1980,637572541,7090133401767062553,Ganesh Diniyan,NIFTY-STOCK TALKS,1069447910
,745936675,2051063621028466322,Ganesh,NIFTY-STOCK TALKS,1069447910
,539960094,7798893648577118452,Prashant Guddadavar,NIFTY-STOCK TALKS,1069447910
Ganesh114,455424351,7920388600198373168,Ganesh B,NIFTY-STOCK TALKS,1069447910
,560935388,1488255191947428218,Dnyaneshwar Ghawate,NIFTY-STOCK TALKS,1069447910
,474019122,6138806188568290422,G@Migavel,NIFTY-STOCK TALKS,1069447910
,624287548,-6932500533854976618,GoodSpeed,NIFTY-STOCK TALKS,1069447910
,760157105,-36054120416884311,Rathnamala Gundappa,NIFTY-STOCK TALKS,1069447910
,735090939,9109597526344314967,Gopal Mohta,NIFTY-STOCK TALKS,1069447910
AdvGRJ,473937788,-4215070618353883050,Adv Gaurav R Jadhav,NIFTY-STOCK TALKS,1069447910
,742328995,4202839572241767775,Patel G,NIFTY-STOCK TALKS,1069447910
gkagrawal,696008225,-6789162697732538745,Gagan Kumar Agrawal Delhi,NIFTY-STOCK TALKS,1069447910
Goldensparrow,317592221,-8921108258845015635,Kartik,NIFTY-STOCK TALKS,1069447910
,506362312,-2571775188312173686,Sh Ga,NIFTY-STOCK TALKS,1069447910
,672042473,4740895931097952633,Ganesh Reddy,NIFTY-STOCK TALKS,1069447910
,614995305,9031514008105143378,Atul Galande,NIFTY-STOCK TALKS,1069447910
GajjuPune,554225415,2025590026291227146,Gajanan Patil,NIFTY-STOCK TALKS,1069447910
,726402997,-6050329994428306664,Mukesh Gupta,NIFTY-STOCK TALKS,1069447910
,751640079,-5746819313890656337,Aman Garg,NIFTY-STOCK TALKS,1069447910
,620706205,-1879579460034719998,Gaurav Gogri,NIFTY-STOCK TALKS,1069447910
,680419210,-6399265220049660306,Gaurav Patel,NIFTY-STOCK TALKS,1069447910
,573582163,-2587104850299358459,Ankit Goel,NIFTY-STOCK TALKS,1069447910
,666969598,-5372675238675322937,Gaurav Dureja,NIFTY-STOCK TALKS,1069447910
,185531429,8412854590995653805,Gaurav,NIFTY-STOCK TALKS,1069447910
,303834552,-5719707839001152633,GaneshPS,NIFTY-STOCK TALKS,1069447910
,577518348,-7229905746157036042,Rohan Goswami,NIFTY-STOCK TALKS,1069447910
,709651303,1257907402196233206,Mayur Gaikwad,NIFTY-STOCK TALKS,1069447910
,603424003,5186024230379046091,Jefin George,NIFTY-STOCK TALKS,1069447910
,657825466,-4572963558438352572,Gopal,NIFTY-STOCK TALKS,1069447910
,439401871,-5941595195246309477,Suresh G,NIFTY-STOCK TALKS,1069447910
,641020247,7013845422352648074,Ashutosh Ghagre,NIFTY-STOCK TALKS,1069447910
,429081920,2689705669965643069,Shyam Gupta,NIFTY-STOCK TALKS,1069447910
Swamyz,456780992,-7421094460326074268,Rangaswamy G,NIFTY-STOCK TALKS,1069447910
Ganeshmanasvi,366302678,-1573310401463896854,Ganesh,NIFTY-STOCK TALKS,1069447910
,544195969,-6573779793877200436,Ganesh N,NIFTY-STOCK TALKS,1069447910
,419073526,4275423050425037495,RAGHVENDRA G,NIFTY-STOCK TALKS,1069447910
,268330144,-6674097674128262140,Gothavari Ravichandran,NIFTY-STOCK TALKS,1069447910
,658473827,597161851721672547,Praveen Guturi,NIFTY-STOCK TALKS,1069447910
,425503434,-1085926619501246335,P Gaikwad,NIFTY-STOCK TALKS,1069447910
,740294842,-8077274569049599520,Gokul Josh,NIFTY-STOCK TALKS,1069447910
deshmukhganesh,566392576,-5455487116653170529,Ganesh Deshmukh,NIFTY-STOCK TALKS,1069447910
KNG49,605878010,8351015827334164464,Karnesh Ghagare,NIFTY-STOCK TALKS,1069447910
,454633194,-7438215776528135899,dinesh goyal,NIFTY-STOCK TALKS,1069447910
a15435677,494151135,-9123436222593988408,Ghanish Panjwani,NIFTY-STOCK TALKS,1069447910
,180259430,-1304942956824929358,Mayank Goel,NIFTY-STOCK TALKS,1069447910
Rahulghatak,306218802,8121874896425707460,rahul ghatak,NIFTY-STOCK TALKS,1069447910
moghanbabu,656145528,6515531065378594399,Moghan Babu G,NIFTY-STOCK TALKS,1069447910
,708890801,-4115524665002871697,Gaurav Badani,NIFTY-STOCK TALKS,1069447910
,779762804,8713061216625837784,B G,NIFTY-STOCK TALKS,1069447910
Gunjan29,381700890,-9081446738028451594,Gunjan,NIFTY-STOCK TALKS,1069447910
,385858223,-7000328643750582892,Gagan B,NIFTY-STOCK TALKS,1069447910
,791341800,1578107882781547765,Shlok Gaikwad,NIFTY-STOCK TALKS,1069447910
,604577658,640240600456923347,GOPI DAIDA,NIFTY-STOCK TALKS,1069447910
,788593075,405367671418475433,Gufran Mulla,NIFTY-STOCK TALKS,1069447910
,224335812,5432738783302572701,Bharat Gamara,NIFTY-STOCK TALKS,1069447910
,510422643,-6556379483350858935,Rohit Gupta,NIFTY-STOCK TALKS,1069447910
,72255549,2525829308313114707,Gopi Ballabh Bagri,NIFTY-STOCK TALKS,1069447910
,726697997,3120262686792455429,Gifty M,NIFTY-STOCK TALKS,1069447910
garry11,354583556,-3445886472304603264,Garry,NIFTY-STOCK TALKS,1069447910
,724521917,3908800880033915762,Gopi,NIFTY-STOCK TALKS,1069447910
,585750832,7472334641653608583,Ganesh,NIFTY-STOCK TALKS,1069447910
,702763346,3896137793520497904,Gaurav,NIFTY-STOCK TALKS,1069447910
,734420287,-1230299477039041023,Girish Jain,NIFTY-STOCK TALKS,1069447910
,634044848,3959968952882802728,GIRI Prasad,NIFTY-STOCK TALKS,1069447910
Maderichie,374087002,-1997988022813519160,Gopalakrishnan Balasubramanian,NIFTY-STOCK TALKS,1069447910
,463320215,-7085447206724500777,Rahul Gajjar,NIFTY-STOCK TALKS,1069447910
,580365228,-3134190132227456842,Sush_2622 G,NIFTY-STOCK TALKS,1069447910
DGR43,504068889,-7223083890393149693,D G R,NIFTY-STOCK TALKS,1069447910
,621780988,-6881952273349534222,Arun Gupta,NIFTY-STOCK TALKS,1069447910
,747488009,-7947279919567461750,jatin gosrani,NIFTY-STOCK TALKS,1069447910
,744527679,-1733126513934807825,Gaurav,NIFTY-STOCK TALKS,1069447910
deepakgoel02,539817163,-490844542421684949,Deepak Goyal,NIFTY-STOCK TALKS,1069447910
,693095475,-3028838208483392478,Gopi,NIFTY-STOCK TALKS,1069447910
,619664902,-7600103340698139735,neesh G,NIFTY-STOCK TALKS,1069447910
,393425724,-5837356777182431298,Gajendra G,NIFTY-STOCK TALKS,1069447910
SankeertanSamrat,448692890,2211968198190663506,sankeertan samrat Gangishetty,NIFTY-STOCK TALKS,1069447910
,734065918,2882595615975533531,Gowda,NIFTY-STOCK TALKS,1069447910
,731645033,-3451371319868176787,Amit Goel,NIFTY-STOCK TALKS,1069447910
,474024185,5091074008996370377,Gautam,NIFTY-STOCK TALKS,1069447910
,327073015,4555950360538334514,Gagan Saxena,NIFTY-STOCK TALKS,1069447910
,601810940,1321430326953116471,Gokul V,NIFTY-STOCK TALKS,1069447910
,721415817,-6712627107085899871,Deepak gupta,NIFTY-STOCK TALKS,1069447910
,706605843,-2528510469954561329,Siva Ghattamaneni,NIFTY-STOCK TALKS,1069447910
,560024942,-456260133151892655,Giri Balu,NIFTY-STOCK TALKS,1069447910
,673632101,-4272655019330816494,Amar Gujeti,NIFTY-STOCK TALKS,1069447910
Akash_p_g,688787470,5412298325364974330,Akash Pg,NIFTY-STOCK TALKS,1069447910
,798441851,5203080563316412789,G D,NIFTY-STOCK TALKS,1069447910
Manojgori,202421199,-4364469822670704667,Manoj Gori,NIFTY-STOCK TALKS,1069447910
,636016052,2731213039484457356,Abhijeet Gaikawad,NIFTY-STOCK TALKS,1069447910
,655251374,-8775676269444287492,GP S,NIFTY-STOCK TALKS,1069447910
,546503794,8557475055495473559,Gireesh V,NIFTY-STOCK TALKS,1069447910
genesiscrypto,312950656,-5705991969685857871,Nitin Gupta,NIFTY-STOCK TALKS,1069447910
,478664229,2355762983632808196,g.n.vasudeva rao,NIFTY-STOCK TALKS,1069447910
GauravBadani,787387935,-1766343441583612608,G B,NIFTY-STOCK TALKS,1069447910
gowtham4,214096387,1632855116184149799,Gowtham D,NIFTY-STOCK TALKS,1069447910
,639309256,-8680179381512522347,Gowda Skeleton,NIFTY-STOCK TALKS,1069447910
Veduu,717493838,4269080033948112289,Gauri Gondkar,NIFTY-STOCK TALKS,1069447910
,725648375,7798125500444270124,Ashwani Gigoo,NIFTY-STOCK TALKS,1069447910
,788813603,-8173803504920794307,Mahesh Godse,NIFTY-STOCK TALKS,1069447910
,699687764,-5260944706696598062,Mangesh Gadkari,NIFTY-STOCK TALKS,1069447910
,513614632,-2328587740743328136,Gandhi Mujahidhusen,NIFTY-STOCK TALKS,1069447910
,720424025,6055903086480528459,pava G,NIFTY-STOCK TALKS,1069447910
,217477978,-6194076861775834001,John Paul George,NIFTY-STOCK TALKS,1069447910
,679466585,2736741554208762609,G Mishra,NIFTY-STOCK TALKS,1069447910
,732899012,1390618804587114148,Gajendra Karhale,NIFTY-STOCK TALKS,1069447910
GantaSri,425093665,4484210556298197891,Srikanth Ganta,NIFTY-STOCK TALKS,1069447910
,645796457,-8334096310935035940,G RAMASANKAR,NIFTY-STOCK TALKS,1069447910
,666249668,7858463099119146989,Sanjay Gajera,NIFTY-STOCK TALKS,1069447910
,790374837,5078712036051878048,Gaurav,NIFTY-STOCK TALKS,1069447910
,653274025,6911948456955801160,Dhanaji Gaikwad,NIFTY-STOCK TALKS,1069447910
,175594513,-6788302007790549288,Nitin Ganapure,NIFTY-STOCK TALKS,1069447910
,523794357,556935002749927826,G Ramesh Babu,NIFTY-STOCK TALKS,1069447910
,388621497,7077853030527476556,Sandeep Garg,NIFTY-STOCK TALKS,1069447910
VivekGaik,302581405,1456068071134988350,Vivek Gaik,NIFTY-STOCK TALKS,1069447910
,696847233,3780910381805585404,Ashwin Ghorpade,NIFTY-STOCK TALKS,1069447910
,412518098,625558944551337131,Amit Gujarathi,NIFTY-STOCK TALKS,1069447910
,375708102,-6630396598458998532,Ajithkumar Gk,NIFTY-STOCK TALKS,1069447910
bullishgopz,545516172,-5268504813588564201,Gopal,NIFTY-STOCK TALKS,1069447910
avgujrathi,597252266,-8491483877506047380,Abhishek G,NIFTY-STOCK TALKS,1069447910
,568115037,7588419067592668622,Vikram Gupta,NIFTY-STOCK TALKS,1069447910
,600928899,-8964069670119778941,rani Gour,NIFTY-STOCK TALKS,1069447910
,459575635,9042692897731063650,G K,NIFTY-STOCK TALKS,1069447910
,733891201,-8333949050329723040,Ghanshyam Deshmukh,NIFTY-STOCK TALKS,1069447910
,451802437,2518391760392944239,Gaurav,NIFTY-STOCK TALKS,1069447910
dibyendu19051983,572978038,-6678102455436952529,DC,NIFTY-STOCK TALKS,1069447910
,177455844,-119990719234271509,Dipen Sethia,NIFTY-STOCK TALKS,1069447910
DarshanMalde,148017818,7037605587468617712,Darshan Malde,NIFTY-STOCK TALKS,1069447910
,814111314,4186661070296000300,Dimpu Raj,NIFTY-STOCK TALKS,1069447910
,763337942,-1673565701262952794,Dk,NIFTY-STOCK TALKS,1069447910
,350862624,8792798562381277698,Dharmendra Shah,NIFTY-STOCK TALKS,1069447910
,674914389,6139558957401570695,Dc 21,NIFTY-STOCK TALKS,1069447910
Ronie2,71632917,-7178508333425224476,Deep,NIFTY-STOCK TALKS,1069447910
,603988291,8082883337644415485,deep saikia,NIFTY-STOCK TALKS,1069447910
,860106852,6458218444829626194,Dilip Shah,NIFTY-STOCK TALKS,1069447910
,788171470,-34074422163221918,Dhatchana Moorthy,NIFTY-STOCK TALKS,1069447910
DhruvShukla,631616584,7350141083223568900,Dhruv Shukla,NIFTY-STOCK TALKS,1069447910
,818996405,6116044294662254441,Deepak,NIFTY-STOCK TALKS,1069447910
,356717434,-2625266522846427966,Dharmendra sanghavi,NIFTY-STOCK TALKS,1069447910
,528194559,4788758643799085796,Darvesh,NIFTY-STOCK TALKS,1069447910
,673124408,5490657534864560838,Sagar D,NIFTY-STOCK TALKS,1069447910
,869428894,8132908815356994339,Deepak More,NIFTY-STOCK TALKS,1069447910
,691365816,4349345580390999132,Deepak,NIFTY-STOCK TALKS,1069447910
,730334670,-4655995970035579781,Dharmesh Patel,NIFTY-STOCK TALKS,1069447910
,103736892,1452808881868358254,Deepak,NIFTY-STOCK TALKS,1069447910
,695534522,-6262264100082637686,Diwakar,NIFTY-STOCK TALKS,1069447910
,896468070,-3443709758674489851,Roni Das,NIFTY-STOCK TALKS,1069447910
,402321835,3887165340817006207,D S,NIFTY-STOCK TALKS,1069447910
,703575294,2556408384574734004,Deepak Singh,NIFTY-STOCK TALKS,1069447910
,622244149,-4648026051880984646,Shuvo Das,NIFTY-STOCK TALKS,1069447910
,725619828,-1806052459739428575,Dhamu Saravana,NIFTY-STOCK TALKS,1069447910
rdhaneshm,513179943,-7665740177439927730,Dhan,NIFTY-STOCK TALKS,1069447910
,761899205,6850921289150025016,Preeti Dhabdhabe,NIFTY-STOCK TALKS,1069447910
,397269423,-3611097571598508540,Arun Dungarwal,NIFTY-STOCK TALKS,1069447910
,610378433,-8002895862079877211,Dhaval Devangada,NIFTY-STOCK TALKS,1069447910
,831990055,6024010285881684465,deepesh,NIFTY-STOCK TALKS,1069447910
sumitdalmia,464454022,-2317990121873743082,Sumit Dalmia,NIFTY-STOCK TALKS,1069447910
,772475730,6973665346728654160,Roma Dawra,NIFTY-STOCK TALKS,1069447910
,397412955,-3460461042831795187,DATTATRAY KSHIRSAGAR,NIFTY-STOCK TALKS,1069447910
,820826335,5734955529772548474,Dnyanesh S,NIFTY-STOCK TALKS,1069447910
,807360936,3977132717583142642,Satyam D'souzaa,NIFTY-STOCK TALKS,1069447910
,842103192,5879592054726240812,Surjeet Dogra,NIFTY-STOCK TALKS,1069447910
,344265141,-8612399257104810511,Dharmesh,NIFTY-STOCK TALKS,1069447910
,678238887,6300158693984015130,Digvijay Dhillon,NIFTY-STOCK TALKS,1069447910
,432464010,4223929414812790189,Dnyanu Solunke,NIFTY-STOCK TALKS,1069447910
RohitDeshmukh,573896734,3803924793333321085,Rohit Deshmukh,NIFTY-STOCK TALKS,1069447910
,700684578,7539130708915403776,Santanu Das,NIFTY-STOCK TALKS,1069447910
,843249479,-1734650932288426220,Deejay,NIFTY-STOCK TALKS,1069447910
,524309045,797760056739167993,Balaji Duddukuri,NIFTY-STOCK TALKS,1069447910
DS7407,308079123,5856530207485794246,D,NIFTY-STOCK TALKS,1069447910
,490257368,3624101205980910239,Divyesh Jain,NIFTY-STOCK TALKS,1069447910
,592126846,-6931076693844630144,DEEPAK DUBEY,NIFTY-STOCK TALKS,1069447910
,623334990,606935755393001588,Digambar Mahanwar,NIFTY-STOCK TALKS,1069447910
,344500921,-2971163440120754973,Deviprasad Poonja,NIFTY-STOCK TALKS,1069447910
,853931078,5835613120254889782,Ragul Daxit,NIFTY-STOCK TALKS,1069447910
,743352187,-2168430880313891525,D P,NIFTY-STOCK TALKS,1069447910
DEMSHANG2,678661175,-7880261414210022076,DEMSHANG,NIFTY-STOCK TALKS,1069447910
Deep0001,500005233,6152841566135295004,Deep Singh,NIFTY-STOCK TALKS,1069447910
,629460215,-3535604894052612629,Dhiraj Kumar,NIFTY-STOCK TALKS,1069447910
DG1447,579858092,-218102101214805226,DG,NIFTY-STOCK TALKS,1069447910
,662403876,1009715227125153819,Adwait Dhavalikar,NIFTY-STOCK TALKS,1069447910
devarshbhirud,742905940,-3697107807061563077,Dr. Devarsh Bhirud,NIFTY-STOCK TALKS,1069447910
,704027346,900605258451548742,Sadanand Datir,NIFTY-STOCK TALKS,1069447910
,772268738,-7186801120100361713,Dharmil Patel,NIFTY-STOCK TALKS,1069447910
Rockyd12,897554535,-8616975174390618761,Rocky Dd,NIFTY-STOCK TALKS,1069447910
,646582163,3321349068629994335,Dinso,NIFTY-STOCK TALKS,1069447910
Kumarrdhiraj4321,456446948,8168016797975889383,DHIRAJ,NIFTY-STOCK TALKS,1069447910
,143130663,3574052634225994776,Jignesh Desai Desai,NIFTY-STOCK TALKS,1069447910
,849550354,-5449874781266786568,Divya,NIFTY-STOCK TALKS,1069447910
,862547462,8994963895629564452,Devansh,NIFTY-STOCK TALKS,1069447910
,383188314,5124198531601526168,Swapnil Dangi,NIFTY-STOCK TALKS,1069447910
,779050893,9113429520727944878,Deb Kumar De,NIFTY-STOCK TALKS,1069447910
,768331189,8400092479287975977,Dipanjan Pal,NIFTY-STOCK TALKS,1069447910
,883134200,-6499397750456163286,Debopriya 1234,NIFTY-STOCK TALKS,1069447910
,508973309,8900653282617436010,DD,NIFTY-STOCK TALKS,1069447910
,735370877,-5725438009740428348,Deep Madhav,NIFTY-STOCK TALKS,1069447910
,453121453,5150610656744080673,Deepak,NIFTY-STOCK TALKS,1069447910
,601200850,146441289550776104,Dilip Kovoor,NIFTY-STOCK TALKS,1069447910
,714184456,-8298599913461623662,Sagar Dhruv,NIFTY-STOCK TALKS,1069447910
,717035164,-8794978899355462176,Darshan Patel,NIFTY-STOCK TALKS,1069447910
Deepakraja,415830640,340193081195016894,Deepak Raja,NIFTY-STOCK TALKS,1069447910
,140492500,-408790102489025414,Devraj Singh Pal,NIFTY-STOCK TALKS,1069447910
,668002585,-2910181599622061480,Dheeraj Pandey,NIFTY-STOCK TALKS,1069447910
,492833411,-5203891001221632575,P@Dy,NIFTY-STOCK TALKS,1069447910
deep5400,727637267,3674572119106545729,Deepak,NIFTY-STOCK TALKS,1069447910
,648724071,-5031937918309262777,Dandotikar Sunil,NIFTY-STOCK TALKS,1069447910
,275932793,-8745917725626610100,Arnab Das,NIFTY-STOCK TALKS,1069447910
,342955221,-918736161584645958,Deepak Deepak,NIFTY-STOCK TALKS,1069447910
,612959393,-6647726959580249974,Durga Karri,NIFTY-STOCK TALKS,1069447910
